idProject;refType;refId;idResource;rate
36;Activity;705;77;100
36;Activity;705;66;100
36;Activity;705;53;100
36;Activity;705;47;100
36;Activity;705;42;100
36;Activity;705;40;100
36;Activity;705;39;100
36;Activity;705;34;100
36;Activity;705;22;100
36;Activity;705;20;100
36;Activity;706;267;100
36;Activity;706;257;100
36;Activity;706;255;100
36;Activity;706;229;100
36;Activity;706;227;100
36;Activity;706;202;100
36;Activity;706;200;100
36;Activity;706;199;100
36;Activity;706;197;100
36;Activity;706;195;100
36;Activity;706;194;100
36;Activity;706;180;100
36;Activity;706;119;100
36;Activity;706;90;100
36;Activity;706;87;100
36;Activity;706;77;100
36;Activity;706;66;100
36;Activity;706;53;100
36;Activity;706;47;100
36;Activity;706;42;100
36;Activity;706;40;100
36;Activity;706;39;100
36;Activity;706;34;100
36;Activity;706;22;100
36;Activity;706;20;100
36;Activity;707;267;100
36;Activity;707;257;100
36;Activity;707;255;100
36;Activity;707;229;100
36;Activity;707;227;100
36;Activity;707;202;100
36;Activity;707;200;100
36;Activity;707;199;100
36;Activity;707;197;100
36;Activity;707;195;100
36;Activity;707;194;100
36;Activity;707;180;100
36;Activity;707;119;100
36;Activity;707;90;100
36;Activity;707;87;100
36;Activity;707;77;100
36;Activity;707;66;100
36;Activity;707;53;100
36;Activity;707;47;100
36;Activity;707;42;100
36;Activity;707;40;100
36;Activity;707;39;100
36;Activity;707;34;100
36;Activity;707;22;100
36;Activity;707;20;100
36;Activity;708;267;100
36;Activity;708;257;100
36;Activity;708;255;100
36;Activity;708;229;100
36;Activity;708;227;100
36;Activity;708;202;100
36;Activity;708;200;100
36;Activity;708;199;100
36;Activity;708;197;100
36;Activity;708;195;100
36;Activity;708;194;100
36;Activity;708;180;100
36;Activity;708;119;100
36;Activity;708;90;100
36;Activity;708;87;100
36;Activity;708;77;100
36;Activity;708;66;100
36;Activity;708;53;100
36;Activity;708;47;100
36;Activity;708;42;100
36;Activity;708;40;100
36;Activity;708;39;100
36;Activity;708;34;100
36;Activity;708;22;100
36;Activity;708;20;100
36;Activity;709;267;100
36;Activity;709;257;100
36;Activity;709;255;100
36;Activity;709;229;100
36;Activity;709;227;100
36;Activity;709;202;100
36;Activity;709;200;100
36;Activity;709;199;100
36;Activity;709;197;100
36;Activity;709;195;100
36;Activity;709;194;100
36;Activity;709;180;100
36;Activity;709;119;100
36;Activity;709;90;100
36;Activity;709;87;100
36;Activity;709;77;100
36;Activity;709;66;100
36;Activity;709;53;100
36;Activity;709;47;100
36;Activity;709;42;100
36;Activity;709;40;100
36;Activity;709;39;100
36;Activity;709;34;100
36;Activity;709;22;100
36;Activity;709;20;100
36;Activity;710;267;100
36;Activity;710;257;100
36;Activity;710;255;100
36;Activity;710;229;100
36;Activity;710;227;100
36;Activity;710;202;100
36;Activity;710;200;100
36;Activity;710;199;100
36;Activity;710;197;100
36;Activity;710;195;100
36;Activity;710;194;100
36;Activity;710;180;100
36;Activity;710;119;100
36;Activity;710;90;100
36;Activity;710;87;100
36;Activity;710;77;100
36;Activity;710;66;100
36;Activity;710;53;100
36;Activity;710;47;100
36;Activity;710;42;100
36;Activity;710;40;100
36;Activity;710;39;100
36;Activity;710;34;100
36;Activity;710;22;100
36;Activity;710;20;100
