idProject;refType;refId;idResource;rate
37;Activity;823;77;100
37;Activity;823;66;100
37;Activity;823;53;100
37;Activity;823;47;100
37;Activity;823;42;100
37;Activity;823;40;100
37;Activity;823;39;100
37;Activity;823;34;100
37;Activity;823;22;100
37;Activity;823;20;100
