idProject;refType;refId;idResource;rate
75;Activity;788;77;100
75;Activity;788;66;100
75;Activity;788;53;100
75;Activity;788;47;100
75;Activity;788;42;100
75;Activity;788;40;100
75;Activity;788;39;100
75;Activity;788;34;100
75;Activity;788;22;100
75;Activity;788;20;100
75;Activity;789;267;100
75;Activity;789;257;100
75;Activity;789;255;100
75;Activity;789;229;100
75;Activity;789;227;100
75;Activity;789;202;100
75;Activity;789;200;100
75;Activity;789;199;100
75;Activity;789;197;100
75;Activity;789;195;100
75;Activity;789;194;100
75;Activity;789;180;100
75;Activity;789;119;100
75;Activity;789;90;100
75;Activity;789;87;100
75;Activity;789;77;100
75;Activity;789;66;100
75;Activity;789;53;100
75;Activity;789;47;100
75;Activity;789;42;100
75;Activity;789;40;100
75;Activity;789;39;100
75;Activity;789;34;100
75;Activity;789;22;100
75;Activity;789;20;100
75;Activity;790;267;100
75;Activity;790;257;100
75;Activity;790;255;100
75;Activity;790;229;100
75;Activity;790;227;100
75;Activity;790;202;100
75;Activity;790;200;100
75;Activity;790;199;100
75;Activity;790;197;100
75;Activity;790;195;100
75;Activity;790;194;100
75;Activity;790;180;100
75;Activity;790;119;100
75;Activity;790;90;100
75;Activity;790;87;100
75;Activity;790;77;100
75;Activity;790;66;100
75;Activity;790;53;100
75;Activity;790;47;100
75;Activity;790;42;100
75;Activity;790;40;100
75;Activity;790;39;100
75;Activity;790;34;100
75;Activity;790;22;100
75;Activity;790;20;100
75;Activity;791;267;100
75;Activity;791;257;100
75;Activity;791;255;100
75;Activity;791;229;100
75;Activity;791;227;100
75;Activity;791;202;100
75;Activity;791;200;100
75;Activity;791;199;100
75;Activity;791;197;100
75;Activity;791;195;100
75;Activity;791;194;100
75;Activity;791;180;100
75;Activity;791;119;100
75;Activity;791;90;100
75;Activity;791;87;100
75;Activity;791;77;100
75;Activity;791;66;100
75;Activity;791;53;100
75;Activity;791;47;100
75;Activity;791;42;100
75;Activity;791;40;100
75;Activity;791;39;100
75;Activity;791;34;100
75;Activity;791;22;100
75;Activity;791;20;100
75;Activity;792;267;100
75;Activity;792;257;100
75;Activity;792;255;100
75;Activity;792;229;100
75;Activity;792;227;100
75;Activity;792;202;100
75;Activity;792;200;100
75;Activity;792;199;100
75;Activity;792;197;100
75;Activity;792;195;100
75;Activity;792;194;100
75;Activity;792;180;100
75;Activity;792;119;100
75;Activity;792;90;100
75;Activity;792;87;100
75;Activity;792;77;100
75;Activity;792;66;100
75;Activity;792;53;100
75;Activity;792;47;100
75;Activity;792;42;100
75;Activity;792;40;100
75;Activity;792;39;100
75;Activity;792;34;100
75;Activity;792;22;100
75;Activity;792;20;100
75;Activity;793;267;100
75;Activity;793;257;100
75;Activity;793;255;100
75;Activity;793;229;100
75;Activity;793;227;100
75;Activity;793;202;100
75;Activity;793;200;100
75;Activity;793;199;100
75;Activity;793;197;100
75;Activity;793;195;100
75;Activity;793;194;100
75;Activity;793;180;100
75;Activity;793;119;100
75;Activity;793;90;100
75;Activity;793;87;100
75;Activity;793;77;100
75;Activity;793;66;100
75;Activity;793;53;100
75;Activity;793;47;100
75;Activity;793;42;100
75;Activity;793;40;100
75;Activity;793;39;100
75;Activity;793;34;100
75;Activity;793;22;100
75;Activity;793;20;100
75;Activity;794;267;100
75;Activity;794;257;100
75;Activity;794;255;100
75;Activity;794;229;100
75;Activity;794;227;100
75;Activity;794;202;100
75;Activity;794;200;100
75;Activity;794;199;100
75;Activity;794;197;100
