idProject;refType;refId;idResource;rate
35;Activity;683;77;100
35;Activity;683;66;100
35;Activity;683;53;100
35;Activity;683;47;100
35;Activity;683;42;100
35;Activity;683;40;100
35;Activity;683;39;100
35;Activity;683;34;100
35;Activity;683;22;100
35;Activity;683;20;100
35;Activity;684;267;100
35;Activity;684;257;100
35;Activity;684;255;100
35;Activity;684;229;100
35;Activity;684;227;100
35;Activity;684;202;100
35;Activity;684;200;100
35;Activity;684;199;100
35;Activity;684;197;100
35;Activity;684;195;100
35;Activity;684;194;100
35;Activity;684;180;100
35;Activity;684;119;100
35;Activity;684;90;100
35;Activity;684;87;100
35;Activity;684;77;100
35;Activity;684;66;100
35;Activity;684;53;100
35;Activity;684;47;100
35;Activity;684;42;100
35;Activity;684;40;100
35;Activity;684;39;100
35;Activity;684;34;100
35;Activity;684;22;100
35;Activity;684;20;100
35;Activity;685;267;100
35;Activity;685;257;100
35;Activity;685;255;100
35;Activity;685;229;100
35;Activity;685;227;100
35;Activity;685;202;100
35;Activity;685;200;100
35;Activity;685;199;100
35;Activity;685;197;100
35;Activity;685;195;100
35;Activity;685;194;100
35;Activity;685;180;100
35;Activity;685;119;100
35;Activity;685;90;100
35;Activity;685;87;100
35;Activity;685;77;100
35;Activity;685;66;100
35;Activity;685;53;100
35;Activity;685;47;100
35;Activity;685;42;100
35;Activity;685;40;100
35;Activity;685;39;100
35;Activity;685;34;100
35;Activity;685;22;100
35;Activity;685;20;100
35;Activity;686;267;100
35;Activity;686;257;100
35;Activity;686;255;100
35;Activity;686;229;100
35;Activity;686;227;100
35;Activity;686;202;100
35;Activity;686;200;100
35;Activity;686;199;100
35;Activity;686;197;100
35;Activity;686;195;100
35;Activity;686;194;100
35;Activity;686;180;100
35;Activity;686;119;100
35;Activity;686;90;100
35;Activity;686;87;100
35;Activity;686;77;100
35;Activity;686;66;100
35;Activity;686;53;100
35;Activity;686;47;100
35;Activity;686;42;100
35;Activity;686;40;100
35;Activity;686;39;100
35;Activity;686;34;100
35;Activity;686;22;100
35;Activity;686;20;100
35;Activity;687;267;100
35;Activity;687;257;100
35;Activity;687;255;100
35;Activity;687;229;100
35;Activity;687;227;100
35;Activity;687;202;100
35;Activity;687;200;100
35;Activity;687;199;100
35;Activity;687;197;100
35;Activity;687;195;100
35;Activity;687;194;100
35;Activity;687;180;100
35;Activity;687;119;100
35;Activity;687;90;100
35;Activity;687;87;100
35;Activity;687;77;100
35;Activity;687;66;100
35;Activity;687;53;100
35;Activity;687;47;100
35;Activity;687;42;100
35;Activity;687;40;100
35;Activity;687;39;100
35;Activity;687;34;100
35;Activity;687;22;100
35;Activity;687;20;100
35;Activity;688;267;100
35;Activity;688;257;100
35;Activity;688;255;100
35;Activity;688;229;100
35;Activity;688;227;100
