idProject;refType;refId;idResource;rate
14;Activity;633;77;100
14;Activity;633;66;100
14;Activity;633;53;100
14;Activity;633;47;100
14;Activity;633;42;100
14;Activity;633;40;100
14;Activity;633;39;100
14;Activity;633;34;100
14;Activity;633;22;100
14;Activity;633;20;100
14;Activity;634;267;100
14;Activity;634;257;100
14;Activity;634;255;100
14;Activity;634;229;100
14;Activity;634;227;100
14;Activity;634;202;100
14;Activity;634;200;100
14;Activity;634;199;100
14;Activity;634;197;100
14;Activity;634;195;100
14;Activity;634;194;100
14;Activity;634;180;100
14;Activity;634;119;100
14;Activity;634;90;100
14;Activity;634;87;100
14;Activity;634;77;100
14;Activity;634;66;100
14;Activity;634;53;100
14;Activity;634;47;100
14;Activity;634;42;100
14;Activity;634;40;100
14;Activity;634;39;100
14;Activity;634;34;100
14;Activity;634;22;100
14;Activity;634;20;100
