idProject;refType;refId;idResource;rate
14;Activity;591;77;100
14;Activity;591;66;100
14;Activity;591;53;100
14;Activity;591;47;100
14;Activity;591;42;100
14;Activity;591;40;100
14;Activity;591;39;100
14;Activity;591;34;100
14;Activity;591;22;100
14;Activity;591;20;100
14;Activity;592;267;100
14;Activity;592;257;100
14;Activity;592;255;100
14;Activity;592;229;100
14;Activity;592;227;100
14;Activity;592;202;100
14;Activity;592;200;100
14;Activity;592;199;100
14;Activity;592;197;100
14;Activity;592;195;100
14;Activity;592;194;100
14;Activity;592;180;100
14;Activity;592;119;100
14;Activity;592;90;100
14;Activity;592;87;100
14;Activity;592;77;100
14;Activity;592;66;100
14;Activity;592;53;100
14;Activity;592;47;100
14;Activity;592;42;100
14;Activity;592;40;100
14;Activity;592;39;100
14;Activity;592;34;100
14;Activity;592;22;100
14;Activity;592;20;100
14;Activity;593;267;100
14;Activity;593;257;100
14;Activity;593;255;100
14;Activity;593;229;100
14;Activity;593;227;100
14;Activity;593;202;100
14;Activity;593;200;100
14;Activity;593;199;100
14;Activity;593;197;100
14;Activity;593;195;100
14;Activity;593;194;100
14;Activity;593;180;100
14;Activity;593;119;100
14;Activity;593;90;100
14;Activity;593;87;100
14;Activity;593;77;100
14;Activity;593;66;100
14;Activity;593;53;100
14;Activity;593;47;100
14;Activity;593;42;100
14;Activity;593;40;100
14;Activity;593;39;100
14;Activity;593;34;100
14;Activity;593;22;100
14;Activity;593;20;100
14;Activity;594;267;100
14;Activity;594;257;100
14;Activity;594;255;100
14;Activity;594;229;100
14;Activity;594;227;100
14;Activity;594;202;100
14;Activity;594;200;100
14;Activity;594;199;100
14;Activity;594;197;100
14;Activity;594;195;100
14;Activity;594;194;100
14;Activity;594;180;100
14;Activity;594;119;100
14;Activity;594;90;100
14;Activity;594;87;100
14;Activity;594;77;100
14;Activity;594;66;100
14;Activity;594;53;100
14;Activity;594;47;100
14;Activity;594;42;100
14;Activity;594;40;100
14;Activity;594;39;100
14;Activity;594;34;100
14;Activity;594;22;100
14;Activity;594;20;100
14;Activity;595;267;100
14;Activity;595;257;100
14;Activity;595;255;100
14;Activity;595;229;100
14;Activity;595;227;100
14;Activity;595;202;100
14;Activity;595;200;100
14;Activity;595;199;100
14;Activity;595;197;100
14;Activity;595;195;100
14;Activity;595;194;100
14;Activity;595;180;100
14;Activity;595;119;100
14;Activity;595;90;100
14;Activity;595;87;100
14;Activity;595;77;100
14;Activity;595;66;100
14;Activity;595;53;100
14;Activity;595;47;100
14;Activity;595;42;100
14;Activity;595;40;100
14;Activity;595;39;100
14;Activity;595;34;100
14;Activity;595;22;100
14;Activity;595;20;100
14;Activity;596;267;100
14;Activity;596;257;100
14;Activity;596;255;100
14;Activity;596;229;100
14;Activity;596;227;100
14;Activity;596;202;100
14;Activity;596;200;100
14;Activity;596;199;100
14;Activity;596;197;100
14;Activity;596;195;100
14;Activity;596;194;100
14;Activity;596;180;100
14;Activity;596;119;100
14;Activity;596;90;100
14;Activity;596;87;100
14;Activity;596;77;100
14;Activity;596;66;100
14;Activity;596;53;100
14;Activity;596;47;100
14;Activity;596;42;100
14;Activity;596;40;100
14;Activity;596;39;100
14;Activity;596;34;100
14;Activity;596;22;100
14;Activity;596;20;100
14;Activity;597;267;100
14;Activity;597;257;100
14;Activity;597;255;100
14;Activity;597;229;100
14;Activity;597;227;100
14;Activity;597;202;100
14;Activity;597;200;100
14;Activity;597;199;100
14;Activity;597;197;100
14;Activity;597;195;100
14;Activity;597;194;100
14;Activity;597;180;100
14;Activity;597;119;100
14;Activity;597;90;100
14;Activity;597;87;100
14;Activity;597;77;100
14;Activity;597;66;100
14;Activity;597;53;100
14;Activity;597;47;100
14;Activity;597;42;100
14;Activity;597;40;100
14;Activity;597;39;100
14;Activity;597;34;100
14;Activity;597;22;100
14;Activity;597;20;100
14;Activity;598;267;100
14;Activity;598;257;100
14;Activity;598;255;100
14;Activity;598;229;100
14;Activity;598;227;100
14;Activity;598;202;100
14;Activity;598;200;100
14;Activity;598;199;100
14;Activity;598;197;100
14;Activity;598;195;100
14;Activity;598;194;100
14;Activity;598;180;100
14;Activity;598;119;100
14;Activity;598;90;100
14;Activity;598;87;100
14;Activity;598;77;100
14;Activity;598;66;100
14;Activity;598;53;100
14;Activity;598;47;100
14;Activity;598;42;100
14;Activity;598;40;100
14;Activity;598;39;100
14;Activity;598;34;100
14;Activity;598;22;100
14;Activity;598;20;100
14;Activity;599;267;100
14;Activity;599;257;100
14;Activity;599;255;100
14;Activity;599;229;100
14;Activity;599;227;100
14;Activity;599;202;100
14;Activity;599;200;100
14;Activity;599;199;100
14;Activity;599;197;100
